country,year,population,carbon_intensity_elec,coal_consumption,coal_elec_per_capita,coal_electricity,electricity_demand,electricity_generation,energy_per_capita,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,greenhouse_gas_emissions,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,other_renewable_consumption,other_renewable_electricity,other_renewables_elec_per_capita,other_renewables_energy_per_capita,per_capita_electricity,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita
Central America,2003,0,0.0,4.101,0.0,0.0,0.0,32.148,0.0,0.0,0.0,0.0,0.0,0.0,43.768,0.0,15.092,0.0,0.0,0.0,0.0,0.0,177.984,0.0,0.0,0.0,10.241,3.546,0.0,0.0,0.0,54.677,0.0,18.868,0.0,0.0,0.0,0.0,0.0,0.668,0.0,0.23,0.0
Central America,2004,0,0.0,4.347,0.0,0.0,0.0,33.974,0.0,0.0,0.0,0.0,0.0,0.0,46.209,0.0,16.036,0.0,0.0,0.0,0.0,0.0,181.875,0.0,0.0,0.0,10.737,3.72,0.0,0.0,0.0,57.682,0.0,20.011,0.0,0.0,0.0,0.0,0.0,0.736,0.0,0.255,0.0
Central America,2005,0,0.0,3.573,0.0,0.0,0.0,35.82,0.0,0.0,0.0,0.0,0.0,0.0,49.153,0.0,17.166,0.0,0.0,0.0,0.0,0.0,180.306,0.0,0.0,0.0,11.663,4.018,0.0,0.0,0.0,61.397,0.0,21.387,0.0,0.002,0.0,0.001,0.0,0.579,0.0,0.202,0.0
Central America,2006,0,0.0,3.819,0.0,0.0,0.0,37.95,0.0,0.0,0.0,0.0,0.0,0.0,51.176,0.0,17.985,0.0,0.0,0.0,0.0,0.0,190.832,0.0,0.0,0.0,12.509,4.326,0.0,0.0,0.0,64.462,0.0,22.584,0.0,0.002,0.0,0.001,0.0,0.774,0.0,0.272,0.0
Central America,2007,0,0.0,4.151,0.0,0.0,0.0,39.967,0.0,0.0,0.0,0.0,0.0,0.0,50.703,0.0,17.931,0.0,0.0,0.0,0.0,0.0,201.863,0.0,0.0,0.0,13.804,4.787,0.0,0.0,0.0,65.189,0.0,22.96,0.0,0.002,0.0,0.001,0.0,0.68,0.0,0.24,0.0
Central America,2008,0,0.0,4.345,0.0,0.0,0.0,40.883,0.0,0.0,0.0,0.0,0.0,0.0,56.38,0.0,20.064,0.0,0.0,0.0,0.0,0.0,202.571,0.0,0.0,0.0,14.195,4.951,0.0,0.0,0.0,71.134,0.0,25.213,0.0,0.002,0.0,0.001,0.0,0.557,0.0,0.198,0.0
Central America,2009,0,0.0,3.379,0.0,0.0,0.0,41.612,0.0,0.0,0.0,0.0,0.0,0.0,52.632,0.0,18.846,0.0,0.0,0.0,0.0,0.0,200.557,0.0,0.0,0.0,15.345,5.332,0.0,0.0,0.0,69.156,0.0,24.601,0.0,0.002,0.0,0.001,0.0,1.177,0.0,0.421,0.0
Central America,2010,0,0.0,4.302,0.0,0.0,0.0,42.975,0.0,0.0,0.0,0.0,0.0,0.0,59.108,0.0,21.296,0.0,0.0,0.0,0.0,0.0,202.772,0.0,0.0,0.0,17.037,5.878,0.0,0.0,0.0,77.596,0.0,27.696,0.0,0.003,0.0,0.001,0.0,1.448,0.0,0.522,0.0
Central America,2011,0,0.0,6.452,0.0,0.0,0.0,44.371,0.0,0.0,0.0,0.0,0.0,0.0,57.865,0.0,20.976,0.0,0.0,0.0,0.0,0.0,214.979,0.0,0.0,0.0,17.151,5.942,0.0,0.0,0.0,77.066,0.0,27.661,0.0,0.003,0.0,0.001,0.0,2.046,0.0,0.742,0.0
Central America,2012,0,0.0,8.423,0.0,0.0,0.0,46.117,0.0,0.0,0.0,0.0,0.0,0.0,61.518,0.0,22.436,0.0,0.0,0.0,0.0,0.0,217.112,0.0,0.0,0.0,19.211,6.669,0.0,0.0,0.0,83.83,0.0,30.237,0.0,0.006,0.0,0.002,0.0,3.096,0.0,1.129,0.0
Central America,2013,0,0.0,10.958,0.0,0.0,0.0,47.545,0.0,0.0,0.0,0.0,0.0,0.0,59.637,0.0,21.882,0.0,0.0,0.0,0.0,0.0,216.867,0.0,0.0,0.0,20.786,7.228,0.0,0.0,0.0,84.107,0.0,30.462,0.0,0.008,0.0,0.003,0.0,3.677,0.0,1.349,0.0
Central America,2014,0,0.0,11.693,0.0,0.0,0.0,48.85,0.0,0.0,0.0,0.0,0.0,0.0,58.351,0.0,21.539,0.0,0.0,0.0,0.0,0.0,224.264,0.0,0.0,0.0,22.122,7.673,0.0,0.0,0.0,86.181,0.0,31.319,0.0,0.035,0.0,0.013,0.0,5.673,0.0,2.094,0.0
Central America,2015,0,0.0,14.803,0.0,0.0,0.0,51.66,0.0,0.0,0.0,0.0,0.0,0.0,60.567,0.0,22.491,0.0,0.0,0.0,0.0,0.0,243.652,0.0,0.0,0.0,22.66,7.831,0.0,0.0,0.0,93.274,0.0,34.052,0.0,1.603,0.0,0.595,0.0,8.443,0.0,3.135,0.0
Central America,2016,0,0.0,16.214,0.0,0.0,0.0,53.346,0.0,0.0,0.0,0.0,0.0,0.0,61.267,0.0,22.886,0.0,0.0,0.0,0.0,0.0,252.41,0.0,0.0,0.0,24.971,8.586,0.0,0.0,0.0,98.222,0.0,35.949,0.0,3.151,0.0,1.177,0.0,8.833,0.0,3.299,0.0
Central America,2017,0,0.0,11.502,0.0,0.0,0.0,53.74,0.0,0.0,0.0,0.0,0.0,0.0,72.466,0.0,27.229,0.0,0.0,0.0,0.0,0.0,256.525,0.0,0.0,0.0,23.962,8.263,0.0,0.0,0.0,108.856,0.0,40.163,0.0,3.887,0.0,1.46,0.0,8.542,0.0,3.21,0.0
Central America,2018,0,0.0,14.453,0.0,0.0,0.0,56.428,0.0,1.818,0.0,0.0,0.0,0.0,71.299,0.0,26.949,0.0,0.0,0.0,0.0,0.0,241.973,0.0,0.0,0.0,26.088,8.963,0.0,0.0,0.0,113.883,0.0,42.147,0.0,4.761,0.0,1.799,0.0,11.735,0.0,4.436,0.0
Central America,2019,0,0.0,19.67,0.0,0.0,0.0,57.836,0.0,4.793,0.0,0.0,0.0,0.0,56.895,0.0,21.584,0.0,0.0,0.0,0.0,0.0,260.082,0.0,0.0,0.0,29.286,10.072,0.0,0.0,0.0,103.631,0.0,38.276,0.0,5.851,0.0,2.22,0.0,11.599,0.0,4.4,0.0
Central America,2020,0,0.0,18.205,0.0,0.0,0.0,55.151,0.0,3.555,0.0,0.0,0.0,0.0,70.732,0.0,26.932,0.0,0.0,0.0,0.0,0.0,218.007,0.0,0.0,0.0,27.87,9.698,0.0,0.0,0.0,115.141,0.0,42.928,0.0,6.789,0.0,2.585,0.0,9.75,0.0,3.713,0.0
Central America,2021,0,0.0,24.154,0.0,0.0,0.0,59.25,0.0,2.805,0.0,0.0,0.0,0.0,78.164,0.0,29.871,0.0,0.0,0.0,0.0,0.0,246.111,0.0,0.0,0.0,28.989,10.043,0.0,0.0,0.0,125.702,0.0,47.004,0.0,7.913,0.0,3.024,0.0,10.637,0.0,4.065,0.0
Europe,1980,694253882,0.0,9730.223,0.0,0.0,0.0,0.0,47930.555,6579.616,0.0,0.0,9477.248,0.0,1884.656,918.045,637.356,2714.65,880.836,447.135,310.425,1268.751,14167.721,0.0,0.0,20407.117,32.889,10.605,15.275,47.374,0.0,1917.576,933.336,647.972,2762.068,0.0,0.0,0.0,0.0,0.031,0.015,0.01,0.045
Europe,1981,697202605,0.0,9603.93,0.0,0.0,0.0,0.0,47400.711,6774.275,0.0,0.0,9716.365,0.0,1905.967,924.499,644.563,2733.734,1154.369,583.509,406.824,1655.715,13576.338,0.0,0.0,19472.586,32.988,10.644,15.266,47.314,0.0,1938.985,939.78,655.217,2781.093,0.0,0.0,0.0,0.0,0.031,0.015,0.01,0.045
Europe,1982,700021736,0.0,9685.924,0.0,0.0,0.0,0.0,47135.887,7038.406,0.0,0.0,10054.553,0.0,1853.5,895.429,626.82,2647.775,1284.438,646.641,452.663,1834.855,13103.451,0.0,0.0,18718.635,30.372,9.836,14.051,43.387,0.0,1883.926,909.507,636.675,2691.24,0.0,0.0,0.0,0.0,0.055,0.026,0.019,0.078
Europe,1983,702764495,0.0,9767.687,0.0,0.0,0.0,0.0,47616.727,7458.569,0.0,0.0,10613.184,0.0,1919.515,923.702,649.145,2731.378,1495.808,750.115,527.154,2128.463,12790.341,0.0,0.0,18200.039,31.335,10.137,14.424,44.588,0.0,1950.939,938.169,659.312,2776.092,0.0,0.0,0.0,0.0,0.089,0.043,0.03,0.127
Europe,1984,705505200,0.0,9707.405,0.0,0.0,0.0,0.0,48896.578,8014.574,0.0,0.0,11360.049,0.0,1995.244,956.414,674.755,2828.107,1907.537,952.872,672.256,2703.789,12839.501,0.0,0.0,18199.018,32.412,10.488,14.867,45.941,0.0,2027.772,971.336,685.283,2874.212,0.003,0.001,0.001,0.004,0.113,0.054,0.038,0.16
Europe,1985,708287873,0.0,9429.62,1782.673,1262.646,0.0,3843.849,47166.18,7673.371,951.735,674.102,10833.689,0.0,1924.1,918.688,650.696,2716.551,2255.367,1122.198,794.839,3184.252,12087.632,533.522,377.887,17065.986,36.97,11.899,16.799,52.196,5426.959,1961.243,935.57,662.653,2768.991,0.003,0.001,0.001,0.004,0.17,0.081,0.057,0.24
Europe,1986,711134449,0.0,9419.215,1827.718,1299.753,0.0,3943.788,47806.625,7815.64,981.13,697.716,10990.383,0.0,1888.249,897.962,638.572,2655.263,2395.032,1186.92,844.06,3367.904,12438.036,530.22,377.057,17490.414,40.365,12.975,18.246,56.761,5545.77,1929.012,916.397,651.681,2712.584,0.003,0.001,0.001,0.004,0.395,0.188,0.134,0.556
Europe,1987,714002674,0.0,9503.838,1854.183,1323.892,0.0,4084.354,48683.227,8216.188,1015.862,725.328,11507.223,0.0,1991.342,943.184,673.436,2788.984,2535.69,1251.579,893.631,3551.374,12472.559,536.084,382.766,17468.504,39.773,12.817,17.951,55.705,5720.362,2031.68,961.402,686.444,2845.479,0.0,0.0,0.0,0.0,0.564,0.267,0.191,0.79
Europe,1988,716793136,0.0,9326.825,1830.804,1312.308,0.0,4185.081,49057.355,8473.379,1017.984,729.684,11821.233,0.0,2068.305,975.823,699.463,2885.497,2783.721,1368.654,981.042,3883.577,12468.502,516.726,370.385,17394.84,42.264,13.61,18.987,58.963,5838.617,2111.546,995.271,713.403,2945.824,0.003,0.001,0.001,0.004,0.975,0.46,0.33,1.36
Europe,1989,719368318,0.0,9140.237,1867.252,1343.242,0.0,4254.992,48783.707,8641.229,1050.153,755.447,12012.246,0.0,1879.499,883.57,635.612,2612.707,2903.24,1422.307,1023.163,4035.819,12485.896,559.113,402.208,17356.75,41.801,13.475,18.731,58.108,5914.9,1922.851,903.03,649.611,2672.971,0.027,0.013,0.009,0.037,1.524,0.716,0.515,2.119
Europe,1990,721627214,0.0,8624.07,1877.897,1355.142,0.0,4275.858,48696.152,9065.899,1048.421,756.569,12563.134,0.0,1910.733,895.442,646.175,2647.812,2873.655,1403.407,1012.737,3982.188,12604.494,562.125,405.645,17466.768,59.199,18.938,26.243,82.035,5925.3,1972.274,922.782,665.905,2733.092,0.037,0.017,0.013,0.051,2.305,1.08,0.779,3.194
Europe,1991,723558980,0.0,8048.179,1855.155,1342.314,0.0,4276.554,47934.574,9232.272,1026.273,742.569,12759.53,0.0,1947.238,910.113,658.52,2691.194,2944.714,1434.271,1037.779,4069.764,12446.938,550.822,398.552,17202.381,61.123,19.535,26.998,84.476,5910.443,2011.305,938.487,679.051,2779.739,0.046,0.021,0.016,0.063,2.898,1.354,0.98,4.005
Europe,1992,725190640,0.0,7558.159,1776.787,1288.509,0.0,4168.87,46066.867,8846.303,957.516,694.381,12198.589,0.0,1998.036,931.754,675.7,2755.188,2961.93,1439.41,1043.847,4084.347,11973.354,503.335,365.014,16510.629,64.63,20.66,28.489,89.122,5748.654,2067.28,962.395,697.92,2850.671,0.074,0.035,0.025,0.102,4.539,2.117,1.535,6.259
Europe,1993,726475533,0.0,7005.543,1674.757,1216.67,0.0,4090.643,44379.379,8842.118,944.053,685.831,12171.254,0.0,2042.759,950.925,690.824,2811.875,3064.164,1486.459,1079.876,4217.849,11207.051,438.003,318.198,15426.604,71.486,22.833,31.43,98.401,5630.807,2121.096,985.545,715.974,2919.708,0.096,0.045,0.032,0.132,6.756,3.145,2.285,9.3
Europe,1994,727366456,0.0,6476.772,1683.991,1224.878,0.0,4021.573,42529.082,8438.882,886.859,645.072,11601.968,0.0,2077.45,965.89,702.556,2856.125,2979.244,1443.493,1049.948,4095.933,10876.21,412.294,299.889,14952.861,75.222,23.98,32.968,103.418,5528.95,2161.584,1003.001,729.55,2971.795,0.103,0.048,0.035,0.141,8.81,4.096,2.979,12.112
Europe,1995,727849823,0.0,6357.189,1684.44,1226.019,0.0,4078.124,42406.312,8537.651,902.15,656.629,11729.963,0.0,2086.523,969.464,705.624,2866.695,3054.509,1478.977,1076.473,4196.62,10733.018,426.448,310.39,14746.198,82.571,26.288,36.118,113.446,5602.974,2180.65,1010.951,735.82,2996.016,0.133,0.062,0.045,0.182,11.423,5.307,3.863,15.694
Europe,1996,727893727,0.0,6163.899,1681.432,1223.903,0.0,4130.209,42717.703,9068.158,978.454,712.21,12458.08,0.0,1957.338,909.386,661.936,2689.043,3238.193,1567.822,1141.208,4448.717,10565.2,397.278,289.176,14514.757,83.184,26.523,36.438,114.28,5674.193,2054.941,952.523,693.336,2823.134,0.141,0.066,0.048,0.194,14.278,6.634,4.829,19.616
Europe,1997,727560605,0.0,5895.841,1614.325,1174.519,0.0,4146.51,42043.723,8655.78,1031.667,750.6,11896.988,0.0,2026.477,941.939,685.318,2785.304,3265.974,1581.996,1150.998,4488.937,10620.099,372.89,271.3,14596.857,98.586,31.368,43.114,135.503,5699.196,2146.805,995.158,724.038,2950.689,0.168,0.078,0.057,0.231,21.573,10.027,7.295,29.651
Europe,1998,727050552,0.0,5670.36,1625.478,1181.805,0.0,4206.285,42303.062,8868.485,1057.47,768.834,12197.894,0.0,2100.054,976.824,710.2,2888.457,3227.998,1564.698,1137.615,4439.854,10740.863,381.146,277.112,14773.2,110.956,35.309,48.565,152.612,5785.409,2244.241,1040.845,756.747,3086.775,0.198,0.092,0.067,0.273,33.032,15.365,11.171,45.434
Europe,1999,726631500,0.0,5434.796,1572.339,1142.511,0.0,4266.3,42269.758,9048.178,1163.056,845.113,12452.224,0.0,2140.903,996.398,724.014,2946.339,3298.121,1599.61,1162.327,4538.918,10628.097,341.792,248.357,14626.529,117.062,37.299,51.331,161.103,5871.339,2300.262,1067.415,775.617,3165.651,0.237,0.11,0.08,0.326,42.06,19.575,14.224,57.883
Europe,2000,726503746,370.926,5580.736,1666.436,1210.672,4297.01,4398.557,42772.676,9259.315,1213.188,881.385,12745.035,1631.54,2220.466,1033.61,750.921,3056.373,3346.95,1623.578,1179.536,4606.927,10464.439,298.393,216.784,14403.834,128.176,40.838,56.211,176.429,6054.418,2415.129,1120.77,814.244,3324.318,0.22,0.103,0.074,0.303,66.267,30.847,22.41,91.213
Europe,2001,726734609,366.881,5552.182,1676.925,1218.679,4377.26,4479.032,43381.324,9413.887,1244.902,904.713,12953.679,1643.27,2238.357,1048.414,761.919,3080.019,3436.303,1677.285,1218.941,4728.416,10656.619,286.528,208.23,14663.701,140.655,44.781,61.62,193.544,6163.229,2458.509,1147.27,833.76,3382.953,0.571,0.267,0.194,0.785,78.927,36.968,26.866,108.604
Europe,2002,727291433,373.112,5544.816,1689.142,1228.499,4418.53,4506.988,43081.539,9468.498,1299.629,945.209,13018.85,1681.61,2021.292,952.163,692.5,2779.206,3464.951,1700.947,1237.084,4764.186,10553.809,303.342,220.618,14511.113,160.15,50.947,70.05,220.2,6196.949,2288.601,1072.692,780.16,3146.745,0.919,0.433,0.315,1.263,106.24,50.046,36.398,146.076
Europe,2003,728130211,379.169,5715.427,1773.781,1291.544,4513.24,4613.46,43771.41,9779.315,1392.322,1013.791,13430.724,1749.28,1886.636,893.434,650.536,2591.069,3493.021,1723.801,1255.152,4797.248,10666.916,275.466,200.575,14649.737,183.132,58.287,80.05,251.51,6336.037,2201.205,1035.727,754.144,3023.092,1.359,0.644,0.469,1.867,130.077,61.599,44.852,178.646
Europe,2004,729162672,368.738,5570.408,1714.259,1249.974,4606.95,4709.793,44263.918,10045.516,1481.531,1080.277,13776.782,1736.68,2018.394,960.594,700.429,2768.098,3504.55,1738.113,1267.367,4806.267,10724.002,244.76,178.47,14707.283,217.883,69.246,94.967,298.813,6459.18,2410.64,1138.544,830.184,3306.039,2.164,1.03,0.751,2.968,172.199,81.953,59.757,236.16
Europe,2005,730317952,366.57,5399.341,1694.603,1237.599,4665.06,4783.018,44336.742,10212.317,1567.986,1145.128,13983.386,1753.31,2018.164,965.074,704.811,2763.405,3461.14,1724.784,1259.641,4739.223,10793.979,235.106,171.702,14779.835,249.987,79.351,108.653,342.299,6549.227,2477.476,1173.824,857.265,3392.325,4.331,2.071,1.512,5.93,204.993,98.027,71.591,280.691
Europe,2006,731594771,371.885,5594.431,1762.719,1289.596,4751.82,4863.359,44888.895,10348.0,1593.718,1165.956,14144.442,1808.61,1966.195,944.522,691.007,2687.547,3452.658,1728.425,1264.507,4719.359,10895.523,223.67,163.636,14892.84,282.921,89.888,122.866,386.718,6647.614,2494.455,1185.244,867.118,3409.613,7.31,3.512,2.569,9.992,238.029,114.344,83.654,325.356
Europe,2007,733004676,372.054,5584.816,1761.687,1291.325,4806.13,4923.634,44448.332,10317.612,1710.27,1253.635,14075.779,1831.86,1994.021,962.059,705.194,2720.338,3299.11,1658.748,1215.87,4500.803,10682.385,184.556,135.28,14573.42,314.466,99.984,136.403,429.01,6717.057,2619.642,1248.586,915.219,3573.841,10.965,5.29,3.878,14.959,300.191,144.834,106.164,409.534
Europe,2008,734500462,364.845,5385.916,1681.267,1234.892,4848.32,4965.128,44233.508,10332.942,1779.685,1307.179,14067.986,1811.5,2036.118,986.497,724.582,2772.113,3284.852,1658.517,1218.182,4472.226,10634.059,173.832,127.679,14477.946,347.218,110.36,150.251,472.727,6759.871,2745.592,1312.26,963.856,3738.04,21.326,10.332,7.589,29.034,340.929,165.18,121.325,464.165
Europe,2009,736023886,352.192,4794.521,1512.246,1113.049,4612.28,4723.587,41548.082,9584.75,1658.407,1220.628,13022.336,1663.61,2033.179,989.14,728.03,2762.382,3130.832,1587.279,1168.275,4253.709,10115.405,162.456,119.571,13743.312,379.674,120.633,163.899,515.845,6417.708,2828.938,1355.463,997.653,3843.542,40.005,19.462,14.325,54.353,376.08,182.962,134.665,510.961
Europe,2010,737528005,348.197,4956.086,1528.243,1127.122,4814.17,4927.122,43022.027,10317.745,1773.375,1307.914,13989.632,1715.61,2122.023,1036.616,764.533,2877.21,3202.68,1630.396,1202.463,4342.453,10068.5,135.055,99.607,13651.685,430.299,136.547,185.142,583.434,6680.589,3035.348,1457.718,1075.108,4115.57,65.212,31.856,23.495,88.42,417.814,204.104,150.532,566.506
Europe,2011,738977888,352.763,5147.806,1571.34,1161.186,4769.22,4876.933,42415.719,9934.397,1689.402,1248.43,13443.43,1720.4,1877.0,920.737,680.404,2539.994,3168.974,1619.95,1197.107,4288.32,9965.851,141.076,104.252,13485.993,459.483,145.836,197.348,621.782,6599.566,2968.344,1428.035,1055.286,4016.824,129.943,63.742,47.104,175.842,501.918,246.209,181.943,679.205
Europe,2012,740362610,348.491,5267.597,1639.882,1214.108,4795.12,4912.804,42187.383,9704.395,1527.787,1131.116,13107.624,1712.07,2005.157,987.749,731.292,2708.344,3093.972,1588.277,1175.901,4178.995,9708.624,143.305,106.097,13113.337,511.166,162.139,218.999,690.427,6635.673,3287.95,1586.855,1174.848,4440.999,198.061,97.566,72.234,267.519,573.566,282.541,209.183,774.71
Europe,2013,741688147,336.204,5085.505,1595.525,1183.382,4756.37,4871.838,41645.754,9545.573,1428.068,1059.181,12870.063,1637.93,2135.65,1056.515,783.604,2879.444,3031.115,1562.643,1158.994,4086.779,9501.008,100.365,74.44,12809.977,544.481,172.667,232.802,734.11,6568.581,3571.671,1730.366,1283.392,4815.597,235.886,116.694,86.551,318.04,655.655,324.355,240.57,884.003
Europe,2014,742972983,322.978,4729.881,1474.646,1095.622,4669.48,4784.51,40318.922,8946.785,1360.515,1010.826,12041.871,1545.29,2104.774,1045.702,776.928,2832.908,3050.571,1579.411,1173.459,4105.898,9421.044,98.107,72.891,12680.197,578.32,183.39,246.833,778.386,6439.682,3641.796,1768.84,1314.2,4901.653,264.089,131.206,97.482,355.449,694.613,345.1,256.4,934.91
Europe,2015,744222364,320.845,4620.25,1441.179,1072.557,4703.47,4821.423,40129.895,8898.146,1400.701,1042.433,11956.301,1546.93,1984.917,990.393,737.073,2667.102,3007.291,1563.697,1163.738,4040.85,9452.684,102.103,75.988,12701.424,614.666,194.833,261.795,825.918,6478.471,3719.458,1810.961,1347.757,4997.778,291.878,145.635,108.385,392.192,827.997,413.137,307.466,1112.567
Europe,2016,745441389,316.787,4403.33,1342.732,1000.928,4751.56,4870.5,40613.094,9313.682,1541.2,1148.874,12494.184,1542.91,2057.831,1031.197,768.697,2760.554,2925.396,1527.666,1138.785,3924.381,9657.933,100.369,74.819,12955.992,623.155,197.578,265.049,835.954,6533.713,3803.752,1858.874,1385.682,5102.685,299.439,150.052,111.855,401.694,823.327,412.576,307.552,1104.483
Europe,2017,746596844,313.301,4148.798,1291.554,964.271,4777.0,4888.647,40730.0,9565.499,1598.821,1193.675,12812.135,1531.62,1894.137,953.307,711.736,2537.028,2909.419,1525.947,1139.267,3896.907,9771.101,90.377,67.475,13087.52,639.678,202.827,271.668,856.792,6547.907,3830.008,1877.342,1401.617,5129.955,320.689,161.401,120.501,429.534,975.505,490.966,366.553,1306.602
Europe,2018,747608696,301.946,4134.545,1225.042,915.852,4788.14,4906.469,41259.828,9739.818,1556.841,1163.908,13027.963,1481.49,2056.394,1039.649,777.251,2750.628,2895.888,1525.717,1140.639,3873.534,9806.186,86.015,64.305,13116.735,657.036,208.481,278.864,878.85,6562.883,4070.22,2004.465,1498.555,5444.318,341.592,172.698,129.111,456.913,1015.199,513.253,383.713,1357.928
Europe,2019,748381407,285.814,3578.728,1019.52,762.99,4744.06,4848.08,40577.695,9746.0,1649.229,1234.252,13022.771,1385.65,1936.217,981.5,734.536,2587.206,2880.987,1521.911,1138.969,3849.624,9810.035,82.545,61.775,13108.336,677.899,215.07,287.381,905.82,6478.087,4144.164,2044.486,1530.056,5537.502,375.249,190.22,142.357,501.414,1154.799,585.386,438.092,1543.062
Europe,2020,748843389,264.537,3085.281,854.278,639.721,4583.81,4696.355,37985.273,9369.796,1548.162,1159.331,12512.357,1242.36,2081.754,1058.512,792.66,2779.96,2644.863,1401.462,1049.475,3531.931,8636.171,75.736,56.715,11532.68,691.561,219.372,292.947,923.505,6271.479,4496.056,2227.424,1667.992,6004.0,437.891,222.655,166.734,584.756,1284.85,653.309,489.226,1715.779
Europe,2021,748962983,269.897,3253.386,978.08,732.546,4731.49,4897.383,40040.559,10073.819,1583.213,1185.768,13450.356,1321.79,2116.456,1079.938,808.834,2825.849,2789.52,1483.306,1110.941,3724.51,9087.6,74.873,56.077,12133.576,725.605,229.994,307.083,968.813,6538.885,4568.993,2268.201,1698.798,6100.425,484.91,247.429,185.315,647.442,1242.021,633.751,474.656,1658.321
North America,1980,375011481,0.0,4579.549,0.0,0.0,0.0,0.0,66222.047,6086.529,0.0,0.0,16230.248,0.0,1629.639,1469.592,551.114,4345.57,857.963,806.28,302.364,2287.831,11572.869,0.0,0.0,30860.039,94.151,30.189,80.502,251.062,0.0,1723.79,1550.094,581.303,4596.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,1981,379803523,0.0,4716.778,0.0,0.0,0.0,0.0,64000.547,5964.575,0.0,0.0,15704.37,0.0,1652.903,1471.766,558.982,4351.995,928.128,861.213,327.092,2443.705,10935.064,0.0,0.0,28791.371,98.302,31.567,83.113,258.824,0.0,1751.205,1554.879,590.548,4610.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,1982,384900361,0.0,4573.802,0.0,0.0,0.0,0.0,60805.871,5650.994,0.0,0.0,14681.705,0.0,1766.698,1552.26,597.465,4590.015,953.385,872.935,335.993,2476.966,10349.138,0.0,0.0,26887.836,97.533,31.264,81.226,253.399,0.0,1864.232,1633.486,628.729,4843.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,1983,390035393,0.0,4751.335,0.0,0.0,0.0,0.0,59727.551,5337.409,0.0,0.0,13684.422,0.0,1853.259,1606.876,626.739,4751.516,1015.103,917.209,357.744,2602.593,10217.198,0.0,0.0,26195.566,108.256,34.774,89.155,277.555,0.0,1961.532,1696.046,661.518,5029.114,0.009,0.008,0.003,0.023,0.008,0.007,0.003,0.02
North America,1984,395211695,0.0,5111.611,0.0,0.0,0.0,0.0,62030.34,5702.672,0.0,0.0,14429.412,0.0,1889.36,1616.722,638.947,4780.628,1126.741,1004.746,397.087,2850.982,10544.773,0.0,0.0,26681.33,126.395,40.658,102.877,319.815,0.0,2015.79,1719.629,679.617,5100.531,0.016,0.013,0.005,0.04,0.019,0.017,0.007,0.049
North America,1985,400431902,0.0,5217.145,3973.145,1590.974,0.0,3250.849,61403.527,5554.89,818.968,327.941,13872.245,0.0,1835.926,1550.517,620.877,4584.863,1317.759,1159.763,464.406,3290.844,10521.335,423.502,169.584,26274.967,126.615,40.937,102.232,316.197,8118.355,1962.593,1652.793,661.831,4901.189,0.032,0.027,0.011,0.079,0.02,0.017,0.007,0.05
North America,1986,405701943,0.0,5136.491,3865.216,1568.126,0.0,3285.162,61047.129,5210.829,694.479,281.751,12843.983,0.0,1865.749,1555.236,630.962,4598.817,1438.894,1249.924,507.097,3546.677,10960.857,527.285,213.921,27017.02,139.403,45.253,111.542,343.61,8097.476,2005.21,1666.826,676.235,4942.569,0.042,0.035,0.014,0.103,0.015,0.013,0.005,0.038
North America,1987,411023468,0.0,5366.754,4052.101,1665.509,0.0,3417.961,62260.273,5500.999,749.979,308.259,13383.66,0.0,1753.892,1443.067,593.134,4267.133,1579.057,1353.92,556.493,3841.769,11218.513,495.502,203.663,27294.094,156.352,50.73,123.425,380.396,8315.731,1910.289,1566.529,643.88,4647.639,0.031,0.026,0.011,0.076,0.014,0.011,0.005,0.033
North America,1988,416389777,0.0,5620.673,4218.246,1756.435,0.0,3576.731,64090.703,5781.152,695.416,289.564,13883.992,0.0,1656.271,1345.184,560.121,3977.694,1809.13,1531.199,637.576,4344.799,11646.966,579.617,241.347,27971.307,157.184,50.961,122.388,377.492,8589.863,1813.488,1467.598,611.093,4355.265,0.027,0.022,0.009,0.065,0.006,0.005,0.002,0.013
North America,1989,421790737,0.0,5685.647,4293.823,1811.095,0.0,3818.084,64790.469,6129.262,957.264,403.765,14531.524,0.0,1750.044,1403.144,591.833,4149.082,1807.225,1510.001,636.904,4284.649,11753.943,632.721,266.876,27866.766,179.381,58.421,138.508,425.283,9052.081,1936.484,1547.312,652.642,4591.103,0.749,0.6,0.253,1.775,6.311,5.06,2.134,14.963
North America,1990,427517678,0.0,5696.626,4245.846,1815.174,0.0,3877.994,63933.887,6131.631,991.036,423.685,14342.403,0.0,1814.708,1435.499,613.701,4244.755,1936.944,1596.706,682.62,4530.675,11500.897,506.377,216.485,26901.572,210.034,68.172,159.46,491.288,9070.957,2034.179,1602.425,685.065,4758.117,1.099,0.87,0.372,2.572,8.338,6.595,2.82,19.503
