idRegion,year,idSource,consumptionElectricity,productionElectricity,energyPerCapita,elecPerCapita
6,1982,7,5.306,1.87,21.111,7.44
6,1983,7,9.662,3.405,37.614,13.256
6,1984,7,17.831,6.284,67.95,23.947
6,1985,7,25.955,9.147,96.863,34.137
6,1986,7,16.614,5.855,60.75,21.41
6,1987,7,21.105,7.438,75.651,26.661
6,1988,7,18.177,6.406,63.898,22.519
6,1989,7,19.491,6.869,67.223,23.691
6,1990,7,27.007,9.518,91.427,32.221
6,1991,7,26.099,9.198,86.758,30.575
6,1992,7,25.084,8.84,81.911,28.867
6,1993,7,23.245,8.192,74.598,26.29
6,1994,7,23.523,8.29,74.215,26.155
6,1995,7,27.198,9.585,84.385,29.739
6,1996,7,28.052,9.886,85.619,30.174
6,1997,7,31.582,11.13,94.856,33.429
6,1998,7,30.412,10.718,89.925,31.691
6,1999,7,31.448,11.083,91.588,32.278
6,2000,7,34.683,12.223,99.546,35.082
6,2001,7,60.154,21.338,170.246,60.391
6,2002,7,55.057,19.657,153.734,54.887
6,2003,7,58.23,20.924,160.498,57.672
6,2004,7,53.867,19.48,146.629,53.026
6,2005,7,45.964,16.728,123.624,44.991
6,2006,7,58.636,21.475,155.897,57.096
6,2007,7,53.192,19.604,139.86,51.545
6,2008,7,57.605,21.363,149.841,55.568
6,2009,7,56.653,21.14,145.823,54.414
6,2010,7,57.885,21.733,147.461,55.365
6,2011,7,58.395,22.059,147.251,55.625
6,2012,7,59.044,22.44,147.396,56.02
6,2013,7,56.639,21.657,140.0,53.531
6,2014,7,54.313,20.892,132.959,51.145
6,2015,7,56.265,21.773,136.446,52.801
6,2016,7,62.037,24.149,149.067,58.028
6,2017,7,55.741,21.827,132.748,51.981
6,2018,7,57.24,22.546,135.134,53.227
6,2019,7,62.154,24.572,145.491,57.518
6,2020,7,62.286,24.715,144.596,57.375
6,2021,7,64.12,25.536,147.654,58.804
7,1980,7,2020.096,711.924,453.112,159.686
7,1981,7,2385.643,840.751,525.82,185.31
7,1982,7,2588.317,912.178,560.559,197.553
7,1983,7,2933.459,1033.813,624.198,219.98
7,1984,7,3559.857,1254.568,744.116,262.242
7,1985,7,4224.837,1488.922,867.36,305.676
7,1986,7,4525.086,1594.736,912.212,321.483
7,1987,7,4922.331,1734.733,974.233,343.34
7,1988,7,5366.448,1891.249,1042.956,367.56
7,1989,7,5518.996,1945.011,1053.759,371.367
7,1990,7,5676.341,2000.462,1065.474,375.496
7,1991,7,5947.927,2096.175,1098.562,387.156
7,1992,7,5993.084,2112.089,1089.867,384.092
7,1993,7,6199.476,2184.826,1110.7,391.434
7,1994,7,6315.866,2225.844,1115.258,393.04
7,1995,7,6589.833,2322.396,1147.214,404.302
7,1996,7,6829.333,2406.801,1172.441,413.193
7,1997,7,6782.445,2390.277,1148.586,404.786
7,1998,7,6899.196,2431.422,1152.789,406.267
7,1999,7,7161.753,2523.953,1180.983,416.203
7,2000,7,7323.34,2580.899,1191.995,420.084
7,2001,7,7481.208,2653.768,1202.205,426.452
7,2002,7,7551.709,2696.171,1198.293,427.824
7,2003,7,7351.346,2641.568,1151.983,413.944
7,2004,7,7636.45,2761.605,1181.848,427.397
7,2005,7,7608.073,2768.868,1162.923,423.232
7,2006,7,7654.419,2803.366,1155.592,423.226
7,2007,7,7451.548,2746.23,1111.136,409.504
7,2008,7,7382.285,2737.708,1087.327,403.233
7,2009,7,7232.938,2698.983,1052.359,392.69
7,2010,7,7373.733,2768.506,1059.882,397.938
7,2011,7,7022.148,2652.677,997.252,376.72
7,2012,7,6500.992,2470.78,912.275,346.721
7,2013,7,6513.492,2490.533,903.285,345.385
7,2014,7,6606.678,2541.383,905.57,348.345
7,2015,7,6655.756,2575.593,901.851,348.991
7,2016,7,6714.796,2613.906,899.584,350.186
7,2017,7,6734.873,2637.235,892.252,349.387
7,2018,7,6856.017,2700.464,898.433,353.877
7,2019,7,7073.29,2796.354,917.006,362.529
7,2020,7,6789.302,2693.979,871.005,345.613
7,2021,7,7031.339,2800.268,892.874,355.592
0,1980,8,817.239,0.0,1715.496,0.0
0,1981,8,883.862,0.0,1803.785,0.0
0,1982,8,925.227,0.0,1835.644,0.0
0,1983,8,964.552,0.0,1860.347,0.0
0,1984,8,981.752,0.0,1840.744,0.0
0,1985,8,1007.092,34.296,1835.661,62.512
0,1986,8,988.593,37.184,1751.808,65.891
0,1987,8,1042.069,38.684,1795.357,66.647
0,1988,8,1086.268,42.613,1820.005,71.396
0,1989,8,1123.927,43.338,1831.955,70.639
0,1990,8,1142.403,43.007,1812.332,68.227
0,1991,8,1148.705,42.087,1774.49,65.014
0,1992,8,1170.525,42.63,1761.48,64.152
0,1993,8,1180.077,41.806,1730.649,61.31
0,1994,8,1221.885,39.825,1746.933,56.937
0,1995,8,1266.782,36.182,1766.115,50.444
0,1996,8,1293.971,37.369,1759.641,50.817
0,1997,8,1332.273,38.575,1767.556,51.178
0,1998,8,1363.509,43.096,1765.203,55.793
0,1999,8,1414.56,44.924,1787.18,56.757
0,2000,8,1420.386,46.566,1751.435,57.42
0,2001,8,1432.664,47.409,1724.226,57.057
0,2002,8,1479.167,46.946,1737.542,55.146
0,2003,8,1524.815,48.555,1748.143,55.667
0,2004,8,1586.511,46.538,1774.933,52.065
0,2005,8,1654.919,52.596,1806.376,57.41
0,2006,8,1673.717,55.4,1782.047,58.986
0,2007,8,1734.741,58.792,1801.352,61.049
0,2008,8,1824.851,64.646,1847.719,65.456
0,2009,8,1885.976,71.237,1861.689,70.32
0,2010,8,1966.215,67.363,1891.857,64.816
0,2011,8,1934.171,59.669,1813.722,55.953
0,2012,8,2046.83,72.373,1870.373,66.134
0,2013,8,2121.441,84.305,1889.008,75.068
0,2014,8,2143.333,90.046,1859.833,78.135
0,2015,8,2199.145,97.737,1859.838,82.657
0,2016,8,2210.926,89.778,1822.631,74.011
0,2017,8,2233.09,76.206,1794.768,61.248
0,2018,8,2257.502,72.273,1769.312,56.644
0,2019,8,2262.036,73.751,1729.3,56.382
0,2020,8,2011.053,66.686,1500.116,49.743
0,2021,8,2183.542,76.19,1589.781,55.472
1,1980,8,6965.993,0.0,2629.775,0.0
1,1981,8,6899.109,0.0,2554.719,0.0
1,1982,8,6872.519,0.0,2496.242,0.0
1,1983,8,7120.474,0.0,2536.602,0.0
1,1984,8,7476.664,0.0,2611.662,0.0
1,1985,8,8199.693,463.636,2807.663,158.754
1,1986,8,8385.08,466.585,2813.453,156.554
1,1987,8,8673.915,484.016,2851.308,159.107
1,1988,8,9304.535,528.836,2997.128,170.346
1,1989,8,9747.575,561.22,3078.874,177.267
1,1990,8,10316.576,629.204,3198.609,195.082
1,1991,8,10674.097,629.809,3252.154,191.888
1,1992,8,11296.724,653.856,3385.586,195.958
1,1993,8,11734.914,633.417,3462.212,186.88
1,1994,8,12348.588,683.142,3588.584,198.526
1,1995,8,13025.047,674.514,3729.72,193.147
1,1996,8,13584.345,667.387,3834.16,188.369
1,1997,8,14226.38,650.728,3959.315,181.103
1,1998,8,13953.072,626.584,3830.363,172.008
1,1999,8,14394.848,635.011,3899.13,172.005
1,2000,8,14903.107,645.149,3984.447,172.485
1,2001,8,15058.351,599.222,3974.936,158.176
1,2002,8,15456.154,615.543,4029.339,160.469
1,2003,8,16080.263,618.864,4141.045,159.372
1,2004,8,17059.164,611.894,4340.604,155.693
1,2005,8,17239.045,611.413,4334.731,153.739
1,2006,8,17689.324,591.443,4396.355,146.992
1,2007,8,18248.25,620.238,4483.433,152.387
1,2008,8,18480.465,610.809,4489.374,148.381
1,2009,8,18629.805,554.587,4475.505,133.23
1,2010,8,19729.688,547.061,4688.078,129.99
1,2011,8,20295.572,641.067,4770.866,150.695
1,2012,8,21202.184,715.163,4931.512,166.343
1,2013,8,21588.268,673.5,4969.46,155.035
1,2014,8,21946.365,626.012,5000.827,142.647
1,2015,8,22738.824,616.808,5130.237,139.162
1,2016,8,23536.893,573.716,5259.126,128.192
1,2017,8,24108.035,533.037,5336.162,117.984
1,2018,8,24619.209,460.999,5399.567,101.108
1,2019,8,24867.576,401.966,5405.792,87.381
1,2020,8,23417.275,395.871,5046.993,85.32
1,2021,8,24457.223,431.489,5227.639,92.229
2,1980,8,72.591,0.0,0.0,0.0
2,1981,8,70.205,0.0,0.0,0.0
2,1982,8,70.169,0.0,0.0,0.0
2,1983,8,69.118,0.0,0.0,0.0
2,1984,8,70.426,0.0,0.0,0.0
2,1985,8,71.686,0.0,0.0,0.0
2,1986,8,71.597,0.0,0.0,0.0
2,1987,8,76.951,0.0,0.0,0.0
2,1988,8,74.607,0.0,0.0,0.0
2,1989,8,77.983,0.0,0.0,0.0
2,1990,8,80.507,0.0,0.0,0.0
2,1991,8,87.796,0.0,0.0,0.0
2,1992,8,99.842,0.0,0.0,0.0
2,1993,8,106.56,0.0,0.0,0.0
2,1994,8,116.629,0.0,0.0,0.0
2,1995,8,129.197,0.0,0.0,0.0
2,1996,8,126.179,0.0,0.0,0.0
2,1997,8,136.793,0.0,0.0,0.0
2,1998,8,156.822,0.0,0.0,0.0
2,1999,8,154.678,0.0,0.0,0.0
2,2000,8,159.43,0.0,0.0,0.0
2,2001,8,170.779,0.0,0.0,0.0
2,2002,8,170.353,0.0,0.0,0.0
2,2003,8,177.984,0.0,0.0,0.0
2,2004,8,181.875,0.0,0.0,0.0
2,2005,8,180.306,0.0,0.0,0.0
2,2006,8,190.832,0.0,0.0,0.0
2,2007,8,201.863,0.0,0.0,0.0
2,2008,8,202.571,0.0,0.0,0.0
2,2009,8,200.557,0.0,0.0,0.0
2,2010,8,202.772,0.0,0.0,0.0
2,2011,8,214.979,0.0,0.0,0.0
2,2012,8,217.112,0.0,0.0,0.0
2,2013,8,216.867,0.0,0.0,0.0
2,2014,8,224.264,0.0,0.0,0.0
2,2015,8,243.652,0.0,0.0,0.0
2,2016,8,252.41,0.0,0.0,0.0
2,2017,8,256.525,0.0,0.0,0.0
2,2018,8,241.973,0.0,0.0,0.0
2,2019,8,260.082,0.0,0.0,0.0
2,2020,8,218.007,0.0,0.0,0.0
2,2021,8,246.111,0.0,0.0,0.0
3,1980,8,14167.721,0.0,20407.117,0.0
3,1981,8,13576.338,0.0,19472.586,0.0
3,1982,8,13103.451,0.0,18718.635,0.0
3,1983,8,12790.341,0.0,18200.039,0.0
3,1984,8,12839.501,0.0,18199.018,0.0
3,1985,8,12087.632,377.887,17065.986,533.522
3,1986,8,12438.036,377.057,17490.414,530.22
3,1987,8,12472.559,382.766,17468.504,536.084
3,1988,8,12468.502,370.385,17394.84,516.726
3,1989,8,12485.896,402.208,17356.75,559.113
3,1990,8,12604.494,405.645,17466.768,562.125
3,1991,8,12446.938,398.552,17202.381,550.822
3,1992,8,11973.354,365.014,16510.629,503.335
3,1993,8,11207.051,318.198,15426.604,438.003
3,1994,8,10876.21,299.889,14952.861,412.294
3,1995,8,10733.018,310.39,14746.198,426.448
3,1996,8,10565.2,289.176,14514.757,397.278
3,1997,8,10620.099,271.3,14596.857,372.89
3,1998,8,10740.863,277.112,14773.2,381.146
3,1999,8,10628.097,248.357,14626.529,341.792
3,2000,8,10464.439,216.784,14403.834,298.393
3,2001,8,10656.619,208.23,14663.701,286.528
3,2002,8,10553.809,220.618,14511.113,303.342
3,2003,8,10666.916,200.575,14649.737,275.466
3,2004,8,10724.002,178.47,14707.283,244.76
3,2005,8,10793.979,171.702,14779.835,235.106
3,2006,8,10895.523,163.636,14892.84,223.67
3,2007,8,10682.385,135.28,14573.42,184.556
3,2008,8,10634.059,127.679,14477.946,173.832
3,2009,8,10115.405,119.571,13743.312,162.456
3,2010,8,10068.5,99.607,13651.685,135.055
3,2011,8,9965.851,104.252,13485.993,141.076
3,2012,8,9708.624,106.097,13113.337,143.305
3,2013,8,9501.008,74.44,12809.977,100.365
3,2014,8,9421.044,72.891,12680.197,98.107
3,2015,8,9452.684,75.988,12701.424,102.103
3,2016,8,9657.933,74.819,12955.992,100.369
3,2017,8,9771.101,67.475,13087.52,90.377
3,2018,8,9806.186,64.305,13116.735,86.015
3,2019,8,9810.035,61.775,13108.336,82.545
3,2020,8,8636.171,56.715,11532.68,75.736
3,2021,8,9087.6,56.077,12133.576,74.873
8,2000,8,0.0,865.32,0.0,0.0
8,2001,8,0.0,853.52,0.0,0.0
8,2002,8,0.0,835.54,0.0,0.0
8,2003,8,0.0,856.89,0.0,0.0
8,2004,8,0.0,833.38,0.0,0.0
8,2005,8,0.0,817.97,0.0,0.0
8,2006,8,0.0,702.76,0.0,0.0
8,2007,8,0.0,720.06,0.0,0.0
8,2008,8,0.0,658.21,0.0,0.0
8,2009,8,0.0,584.18,0.0,0.0
8,2010,8,0.0,595.88,0.0,0.0
8,2011,8,0.0,664.67,0.0,0.0
8,2012,8,0.0,708.22,0.0,0.0
8,2013,8,0.0,649.1,0.0,0.0
8,2014,8,0.0,623.22,0.0,0.0
8,2015,8,0.0,627.0,0.0,0.0
8,2016,8,0.0,595.59,0.0,0.0
8,2017,8,0.0,526.82,0.0,0.0
8,2018,8,0.0,491.78,0.0,0.0
8,2019,8,0.0,448.09,0.0,0.0
8,2020,8,0.0,411.13,0.0,0.0
8,2021,8,0.0,434.73,0.0,0.0
4,1980,8,11572.869,0.0,30860.039,0.0
4,1981,8,10935.064,0.0,28791.371,0.0
4,1982,8,10349.138,0.0,26887.836,0.0
4,1983,8,10217.198,0.0,26195.566,0.0
4,1984,8,10544.773,0.0,26681.33,0.0
4,1985,8,10521.335,169.584,26274.967,423.502
4,1986,8,10960.857,213.921,27017.02,527.285
4,1987,8,11218.513,203.663,27294.094,495.502
4,1988,8,11646.966,241.347,27971.307,579.617
4,1989,8,11753.943,266.876,27866.766,632.721
4,1990,8,11500.897,216.485,26901.572,506.377
4,1991,8,11279.024,210.593,26068.795,486.736
4,1992,8,11491.751,190.134,26229.463,433.972
4,1993,8,11580.811,199.21,26103.352,449.023
4,1994,8,11930.97,203.66,26553.477,453.265
4,1995,8,11891.566,156.476,26125.947,343.779
4,1996,8,12302.802,166.437,26674.41,360.862
4,1997,8,12512.901,194.058,26768.213,415.137
4,1998,8,12769.615,247.685,26954.975,522.831
4,1999,8,13059.229,231.43,27211.975,482.239
4,2000,8,13269.027,229.526,27295.551,472.156
4,2001,8,13269.911,242.927,26983.895,493.984
4,2002,8,13277.146,196.332,26705.279,394.897
4,2003,8,13504.173,218.336,26876.732,434.545
4,2004,8,13996.504,223.22,27564.453,439.605
4,2005,8,14003.797,220.554,27283.443,429.704
4,2006,8,13867.042,133.153,26719.924,256.568
4,2007,8,13860.283,134.237,26408.654,255.768
4,2008,8,13070.06,112.378,24624.611,211.725
4,2009,8,12438.463,100.415,23177.727,187.113
4,2010,8,12645.73,90.511,23314.471,166.871
4,2011,8,12471.007,87.318,22758.236,159.346
4,2012,8,12273.223,86.877,22177.203,156.983
4,2013,8,12376.567,83.365,22151.955,149.209
4,2014,8,12382.558,69.64,21959.777,123.503
4,2015,8,12586.739,66.647,22124.258,117.148
4,2016,8,12675.836,64.328,22090.479,112.106
4,2017,8,12710.409,65.781,21968.172,113.694
4,2018,8,12978.33,66.66,22264.273,114.355
4,2019,8,12868.106,57.778,21902.689,98.344
4,2020,8,11174.987,54.003,18874.68,91.212
4,2021,8,12029.807,55.91,20164.572,93.717
5,1980,8,416.958,0.0,17962.992,0.0
5,1981,8,409.146,0.0,17365.422,0.0
5,1982,8,403.39,0.0,16853.838,0.0
5,1983,8,364.689,0.0,14989.968,0.0
5,1984,8,376.12,0.0,15205.24,0.0
5,1985,8,375.585,4.667,14933.188,185.559
5,1986,8,366.762,3.771,14341.947,147.462
5,1987,8,381.09,2.799,14656.345,107.647
5,1988,8,396.338,2.444,14992.977,92.454
5,1989,8,411.493,3.024,15315.223,112.549
5,1990,8,425.577,3.474,15589.643,127.259
5,1991,8,414.076,2.879,14934.993,103.84
5,1992,8,423.646,2.391,15050.701,84.962
5,1993,8,434.66,2.371,15215.898,82.983
5,1994,8,456.867,2.529,15764.9,87.267
5,1995,8,493.683,2.772,16797.877,94.302
5,1996,8,506.339,2.49,16993.252,83.567
5,1997,8,517.322,1.998,17128.807,66.155
5,1998,8,518.096,1.775,16927.176,57.993
5,1999,8,528.646,1.757,17045.279,56.635
5,2000,8,530.466,1.914,16880.33,60.907
5,2001,8,531.908,2.245,16706.941,70.514
5,2002,8,539.624,2.053,16729.973,63.665
5,2003,8,542.216,1.525,16585.877,46.644
5,2004,8,553.64,2.115,16693.102,63.766
5,2005,8,564.07,2.95,16742.852,87.548
5,2006,8,579.837,2.976,16919.131,86.823
5,2007,8,592.864,3.476,16987.045,99.582
5,2008,8,600.467,3.723,16885.486,104.693
5,2009,8,587.893,3.247,16228.882,89.645
5,2010,8,603.152,3.1,16357.53,84.08
5,2011,8,633.449,2.898,16892.715,77.287
5,2012,8,646.547,3.583,16967.631,94.041
5,2013,8,664.381,4.738,17169.348,122.451
5,2014,8,663.235,5.92,16885.383,150.729
5,2015,8,661.896,6.162,16606.066,154.6
5,2016,8,665.336,5.718,16454.205,141.416
5,2017,8,698.313,5.273,17029.34,128.585
5,2018,8,708.642,4.901,17046.613,117.9
5,2019,8,705.096,4.727,16736.963,112.21
5,2020,8,605.035,4.506,14176.813,105.59
5,2021,8,617.162,4.707,14279.567,108.92
6,1980,8,1501.049,0.0,6240.972,0.0
6,1981,8,1477.846,0.0,6010.269,0.0
6,1982,8,1461.373,0.0,5814.18,0.0
6,1983,8,1411.234,0.0,5494.038,0.0
6,1984,8,1390.818,0.0,5300.152,0.0
6,1985,8,1397.078,24.534,5213.916,91.561
6,1986,8,1489.908,32.272,5448.035,118.006
6,1987,8,1528.447,31.557,5478.636,113.114
6,1988,8,1575.372,30.647,5537.903,107.732
6,1989,8,1556.015,30.475,5366.639,105.108
6,1990,8,1537.565,24.813,5205.06,83.999
6,1991,8,1560.005,24.484,5185.679,81.388
6,1992,8,1696.004,27.772,5538.358,90.691
6,1993,8,1716.541,25.154,5508.767,80.726
6,1994,8,1842.36,21.367,5812.627,67.414
6,1995,8,1902.884,24.158,5904.035,74.954
6,1996,8,1935.461,27.136,5907.366,82.823
6,1997,8,2067.474,27.178,6209.683,81.63
6,1998,8,2142.436,31.822,6334.837,94.093
6,1999,8,2190.035,38.725,6378.164,112.781
6,2000,8,2134.067,34.561,6125.128,99.197
6,2001,8,2135.45,35.713,6043.723,101.074
6,2002,8,2132.61,33.752,5954.795,94.243
6,2003,8,2084.282,34.026,5744.835,93.784
6,2004,8,2168.959,36.882,5904.093,100.395
6,2005,8,2236.537,41.329,6015.356,111.159
6,2006,8,2276.334,47.585,6052.103,126.514
6,2007,8,2438.49,60.303,6411.594,158.557
6,2008,8,2526.212,73.724,6571.156,191.77
6,2009,8,2513.465,74.328,6469.609,191.319
6,2010,8,2679.017,74.941,6824.761,190.912
6,2011,8,2792.625,74.997,7041.915,189.114
6,2012,8,2916.185,84.289,7279.878,210.417
6,2013,8,3051.622,88.755,7543.027,219.385
6,2014,8,3051.638,96.402,7470.463,235.995
6,2015,8,2913.32,89.746,7064.946,217.639
6,2016,8,2761.443,73.57,6635.454,176.781
6,2017,8,2738.072,55.04,6520.711,131.078
6,2018,8,2638.777,47.966,6229.685,113.24
6,2019,8,2595.695,39.185,6076.073,91.725
6,2020,8,2318.18,31.152,5381.608,72.318
6,2021,8,2549.028,46.659,5869.818,107.444
7,1980,8,35514.422,0.0,7965.961,0.0
7,1981,8,34251.57,0.0,7549.398,0.0
7,1982,8,33185.266,0.0,7187.028,0.0
7,1983,8,32937.605,0.0,7008.648,0.0
7,1984,8,33680.055,0.0,7040.133,0.0
7,1985,8,33660.102,1108.861,6910.422,227.649
7,1986,8,34700.832,1166.326,6995.339,235.12
7,1987,8,35393.543,1181.094,7005.129,233.763
7,1988,8,36552.59,1254.357,7103.906,243.781
7,1989,8,37156.832,1346.963,7094.469,257.18
7,1990,8,37608.02,1364.747,7059.193,256.169
7,1991,8,37610.637,1350.083,6946.558,249.356
7,1992,8,38151.848,1328.292,6938.069,241.555
7,1993,8,37960.609,1266.686,6801.037,226.94
7,1994,8,38793.508,1302.172,6850.171,229.938
7,1995,8,39442.176,1259.934,6866.427,219.34
7,1996,8,40314.297,1246.048,6921.045,213.918
7,1997,8,41413.242,1244.686,7013.204,210.784
7,1998,8,41644.414,1295.092,6958.378,216.397
7,1999,8,42370.09,1267.383,6986.885,208.993
7,2000,8,42880.926,1242.589,6979.58,202.252
7,2001,8,43255.684,1207.649,6951.044,194.065
7,2002,8,43608.863,1188.473,6919.786,188.585
7,2003,8,44580.648,1193.844,6985.954,187.08
7,2004,8,46270.652,1169.328,7161.036,180.97
7,2005,8,46672.656,1173.346,7134.096,179.351
7,2006,8,47172.609,1067.736,7121.672,161.197
7,2007,8,47758.871,1086.862,7121.555,162.067
7,2008,8,47338.684,1062.802,6972.453,156.539
7,2009,8,46371.566,994.517,6746.851,144.698
7,2010,8,47895.074,952.51,6884.317,136.911
7,2011,8,48307.656,1041.0,6860.421,147.838
7,2012,8,49010.703,1137.178,6877.6,159.579
7,2013,8,49520.152,1076.336,6867.411,149.265
7,2014,8,49832.441,1027.133,6830.478,140.788
7,2015,8,50796.262,1021.654,6882.861,138.434
7,2016,8,51760.773,949.481,6934.412,127.202
7,2017,8,52515.543,862.205,6957.385,114.227
7,2018,8,53250.621,776.463,6978.123,101.75
7,2019,8,53368.625,700.609,6918.897,90.829
7,2020,8,48380.707,661.659,6206.801,84.885
7,2021,8,51170.477,720.286,6497.875,91.465
0,1980,10,0.661,0.207,1.387,0.435
0,1981,10,0.696,0.218,1.42,0.445
0,1982,10,0.753,0.236,1.495,0.468
0,1983,10,0.734,0.23,1.416,0.444
0,1984,10,0.747,0.234,1.401,0.439
0,1985,10,0.859,0.269,1.565,0.49
0,1986,10,1.973,0.659,3.496,1.168
0,1987,10,1.973,0.658,3.399,1.134
0,1988,10,1.884,0.626,3.156,1.049
0,1989,10,1.855,0.617,3.024,1.006
0,1990,10,2.425,0.796,3.848,1.263
0,1991,10,2.487,0.812,3.841,1.254
0,1992,10,2.592,0.842,3.901,1.267
0,1993,10,2.897,0.938,4.248,1.375
0,1994,10,2.573,0.835,3.679,1.194
0,1995,10,3.114,1.019,4.341,1.42
0,1996,10,3.877,1.258,5.272,1.711
0,1997,10,4.297,1.387,5.7,1.84
0,1998,10,5.319,1.713,6.886,2.217
0,1999,10,5.271,1.696,6.66,2.143
0,2000,10,7.089,2.269,8.742,2.798
0,2001,10,7.275,2.335,8.756,2.811
0,2002,10,7.148,2.286,8.396,2.686
0,2003,10,8.049,2.622,9.228,3.006
0,2004,10,9.088,2.979,10.167,3.333
0,2005,10,9.162,3.01,10.001,3.285
0,2006,10,11.553,3.77,12.301,4.014
0,2007,10,9.555,3.142,9.922,3.263
0,2008,10,9.915,3.267,10.039,3.308
0,2009,10,10.701,3.563,10.563,3.517
0,2010,10,11.243,3.765,10.818,3.622
0,2011,10,11.526,3.859,10.808,3.618
0,2012,10,12.048,4.042,11.009,3.694
0,2013,10,13.124,4.433,11.686,3.948
0,2014,10,15.707,5.462,13.63,4.74
0,2015,10,20.138,7.17,17.031,6.063
0,2016,10,20.29,7.232,16.727,5.962
0,2017,10,21.307,7.626,17.125,6.129
0,2018,10,22.591,8.173,17.706,6.405
0,2019,10,22.908,8.263,17.513,6.317
0,2020,10,22.349,8.066,16.671,6.017
0,2021,10,22.189,8.026,16.156,5.844
1,1980,10,9.333,3.272,3.524,1.235
1,1981,10,14.799,5.159,5.48,1.91
1,1982,10,42.3,13.787,15.364,5.008
1,1983,10,49.018,15.97,17.462,5.689
1,1984,10,53.771,17.504,18.783,6.114
1,1985,10,57.247,18.651,19.602,6.386
1,1986,10,60.148,19.51,20.181,6.546
1,1987,10,61.211,19.839,20.121,6.522
1,1988,10,66.075,21.396,21.284,6.892
1,1989,10,71.387,23.113,22.548,7.301
1,1990,10,57.274,18.881,17.758,5.854
1,1991,10,58.428,19.273,17.802,5.872
1,1992,10,59.237,19.529,17.753,5.853
1,1993,10,58.673,19.343,17.311,5.707
1,1994,10,69.269,22.939,20.13,6.666
1,1995,10,83.88,27.571,24.019,7.895
1,1996,10,84.913,28.014,23.967,7.907
1,1997,10,95.984,31.614,26.713,8.798
1,1998,10,101.919,33.697,27.979,9.25
1,1999,10,111.61,36.98,30.232,10.017
1,2000,10,122.464,40.589,32.741,10.852
1,2001,10,125.023,41.516,33.002,10.959
1,2002,10,128.964,42.871,33.62,11.176
1,2003,10,134.705,44.737,34.69,11.521
1,2004,10,142.287,47.317,36.204,12.039
1,2005,10,160.231,52.971,40.29,13.32
1,2006,10,172.513,56.996,42.875,14.165
1,2007,10,192.029,63.239,47.18,15.537
1,2008,10,216.182,71.152,52.516,17.285
1,2009,10,243.814,80.087,58.572,19.24
1,2010,10,281.113,91.84,66.797,21.823
1,2011,10,309.987,100.992,72.868,23.74
1,2012,10,337.133,109.716,78.415,25.519
1,2013,10,375.564,121.82,86.452,28.042
1,2014,10,433.972,140.662,98.887,32.052
1,2015,10,504.914,163.373,113.917,36.859
1,2016,10,513.316,166.462,114.696,37.195
1,2017,10,601.738,194.789,133.191,43.115
1,2018,10,720.907,232.832,158.112,51.065
1,2019,10,808.283,260.66,175.707,56.663
1,2020,10,886.141,285.713,190.985,61.578
1,2021,10,1047.484,336.357,223.896,71.895
2,1980,10,2.003,0.682,0.0,0.0
2,1981,10,3.258,1.109,0.0,0.0
2,1982,10,3.508,1.198,0.0,0.0
2,1983,10,3.014,1.026,0.0,0.0
2,1984,10,3.611,1.237,0.0,0.0
2,1985,10,2.735,0.937,0.0,0.0
2,1986,10,2.523,0.861,0.0,0.0
2,1987,10,2.669,0.911,0.0,0.0
2,1988,10,2.602,0.884,0.0,0.0
2,1989,10,3.449,1.172,0.0,0.0
2,1990,10,3.611,1.221,0.0,0.0
2,1991,10,3.949,1.335,0.0,0.0
2,1992,10,5.344,1.822,0.0,0.0
2,1993,10,5.052,1.722,0.0,0.0
2,1994,10,4.967,1.693,0.0,0.0
2,1995,10,5.156,1.751,0.0,0.0
2,1996,10,5.121,1.739,0.0,0.0
2,1997,10,5.468,1.851,0.0,0.0
2,1998,10,4.729,1.614,0.0,0.0
2,1999,10,7.097,2.414,0.0,0.0
2,2000,10,8.216,2.806,0.0,0.0
2,2001,10,8.869,3.053,0.0,0.0
2,2002,10,9.66,3.326,0.0,0.0
2,2003,10,10.241,3.546,0.0,0.0
2,2004,10,10.737,3.72,0.0,0.0
2,2005,10,11.663,4.018,0.0,0.0
2,2006,10,12.509,4.326,0.0,0.0
2,2007,10,13.804,4.787,0.0,0.0
2,2008,10,14.195,4.951,0.0,0.0
2,2009,10,15.345,5.332,0.0,0.0
2,2010,10,17.037,5.878,0.0,0.0
2,2011,10,17.151,5.942,0.0,0.0
2,2012,10,19.211,6.669,0.0,0.0
2,2013,10,20.786,7.228,0.0,0.0
2,2014,10,22.122,7.673,0.0,0.0
2,2015,10,22.66,7.831,0.0,0.0
2,2016,10,24.971,8.586,0.0,0.0
2,2017,10,23.962,8.263,0.0,0.0
2,2018,10,26.088,8.963,0.0,0.0
2,2019,10,29.286,10.072,0.0,0.0
2,2020,10,27.87,9.698,0.0,0.0
2,2021,10,28.989,10.043,0.0,0.0
3,1980,10,32.889,10.605,47.374,15.275
3,1981,10,32.988,10.644,47.314,15.266
3,1982,10,30.372,9.836,43.387,14.051
3,1983,10,31.335,10.137,44.588,14.424
3,1984,10,32.412,10.488,45.941,14.867
3,1985,10,36.97,11.899,52.196,16.799
3,1986,10,40.365,12.975,56.761,18.246
3,1987,10,39.773,12.817,55.705,17.951
3,1988,10,42.264,13.61,58.963,18.987
3,1989,10,41.801,13.475,58.108,18.731
3,1990,10,59.199,18.938,82.035,26.243
